DEPT,GR,CAL,RESDEEP,RESMED,NPHI,RHOB,PE,TOC,VCLAY,VOTZ,VOTZ,VCLC,VPYR,VOM,BVH,BVWF,BVWI,Sw,OIP,SUM OIP,Electrofacies
8847.00,22.84,2.25,1407.82,562.61,0.32,2.75,0.96,0.02,1.00,0.78,0.55,0.60,0.02,0.01,0.08,0.15,0.07,0.01,0.08,12.90,0.55
8847.50,77.40,1.69,506.31,1416.92,-0.05,2.04,8.60,0.07,1.00,0.61,0.56,0.80,0.03,0.06,0.26,0.02,0.01,0.78,0.20,18.65,0.34
8848.00,119.11,9.98,1597.72,662.97,0.12,2.20,8.15,0.07,1.00,0.68,0.57,0.26,0.07,0.00,0.20,0.15,0.09,0.97,0.04,19.53,0.25
8848.50,29.11,13.45,1084.36,969.29,0.23,2.84,4.50,0.01,1.00,0.75,0.34,0.62,0.09,0.01,0.32,0.14,0.04,0.67,0.21,32.09,0.07
8849.00,104.73,2.36,1781.98,1615.22,-0.13,1.97,8.65,0.05,1.00,0.79,0.13,0.71,0.07,0.09,0.19,0.05,0.04,0.22,0.02,21.75,0.85
8849.50,101.17,5.04,1427.41,1969.83,0.11,2.87,8.61,0.08,1.00,0.61,0.29,0.34,0.09,0.05,0.33,0.03,0.00,0.40,0.10,18.11,0.03
8850.00,8.91,12.87,909.67,1396.13,-0.11,2.36,7.59,0.02,1.00,0.70,0.14,0.50,0.05,0.07,0.05,0.11,0.01,0.71,0.18,10.90,0.29
8850.50,113.00,3.85,589.32,1159.78,0.03,2.38,5.19,0.09,1.00,0.75,0.48,0.53,0.10,0.06,0.01,0.09,0.05,0.54,0.18,21.62,0.68
8851.00,82.02,1.08,268.98,253.03,0.05,2.55,5.86,0.02,1.00,0.63,0.38,0.61,0.04,0.06,0.33,0.14,0.04,0.66,0.01,43.45,0.69
8851.50,107.72,2.04,475.13,264.22,0.07,2.46,3.51,0.00,1.00,0.63,0.45,0.40,0.01,0.10,0.37,0.07,0.06,0.13,0.01,22.89,0.82
8852.00,43.03,5.81,1220.61,1147.66,-0.07,2.14,1.91,0.06,1.00,0.70,0.48,0.38,0.10,0.10,0.13,0.15,0.02,0.07,0.07,18.80,0.01
8852.50,73.44,11.62,298.86,1594.33,0.41,2.71,3.15,0.01,1.00,0.72,0.12,0.77,0.00,0.05,0.29,0.10,0.00,0.38,0.19,49.71,0.78
8853.00,4.50,5.28,1352.30,1055.61,0.09,2.22,0.52,0.02,1.00,0.72,0.14,0.14,0.04,0.04,0.04,0.13,0.08,0.14,0.09,34.79,1.00
8853.50,111.62,8.17,1910.23,507.04,-0.12,2.56,2.75,0.08,1.00,0.73,0.38,0.53,0.07,0.10,0.20,0.12,0.08,0.29,0.05,35.98,0.61
8854.00,10.16,5.25,637.20,1233.77,0.06,2.74,8.64,0.02,1.00,0.80,0.54,0.65,0.07,0.03,0.14,0.05,0.03,0.52,0.14,21.64,0.24
8854.50,149.82,0.14,1619.62,1998.11,0.06,2.10,2.13,0.00,1.00,0.66,0.17,0.18,0.05,0.00,0.33,0.20,0.01,0.75,0.02,5.61,0.98
8855.00,68.13,2.38,734.82,647.73,-0.04,2.88,9.21,0.08,1.00,0.79,0.48,0.46,0.08,0.03,0.02,0.05,0.06,0.28,0.15,34.27,0.17
8855.50,7.81,7.51,1088.93,862.20,0.39,2.09,3.09,0.06,1.00,0.74,0.57,0.53,0.08,0.00,0.20,0.17,0.02,0.71,0.19,45.30,0.55
8856.00,64.57,8.45,1684.28,1274.93,0.14,2.43,1.68,0.08,1.00,0.64,0.33,0.30,0.06,0.01,0.09,0.17,0.07,0.07,0.22,27.59,0.55
8856.50,82.32,6.82,868.43,458.12,0.35,2.28,2.99,0.07,1.00,0.74,0.18,0.66,0.02,0.08,0.14,0.09,0.07,0.77,0.12,35.04,0.74
8857.00,9.54,8.32,476.34,1974.43,0.44,1.97,7.71,0.04,1.00,0.69,0.32,0.37,0.08,0.07,0.14,0.01,0.06,0.57,0.05,42.94,0.79
8857.50,68.71,5.20,1926.81,142.69,0.13,2.92,7.60,0.05,1.00,0.77,0.48,0.14,0.05,0.08,0.14,0.14,0.08,0.55,0.19,15.19,0.93
8858.00,40.61,10.36,1426.22,804.96,0.09,2.89,3.92,0.03,1.00,0.79,0.20,0.27,0.08,0.08,0.12,0.09,0.06,0.17,0.12,2.92,0.29
8858.50,4.30,9.35,1705.53,1653.19,0.15,2.27,6.67,0.04,1.00,0.71,0.56,0.20,0.07,0.04,0.10,0.19,0.03,0.43,0.03,35.96,0.79
8859.00,121.63,3.68,114.92,1981.13,0.36,2.41,2.07,0.09,1.00,0.73,0.24,0.14,0.08,0.03,0.25,0.04,0.00,0.14,0.25,39.21,0.50
8859.50,132.80,15.60,831.05,23.86,0.08,2.18,8.28,0.09,1.00,0.68,0.12,0.26,0.05,0.04,0.24,0.03,0.09,0.60,0.10,14.07,0.81
8860.00,26.46,4.92,734.47,200.71,0.36,1.99,8.61,0.04,1.00,0.61,0.26,0.24,0.01,0.01,0.01,0.15,0.06,0.74,0.20,3.14,0.43
8860.50,129.16,13.17,1138.85,1976.47,0.08,2.22,6.96,0.09,1.00,0.68,0.51,0.54,0.00,0.06,0.35,0.13,0.03,0.95,0.06,11.81,0.38
8861.00,112.91,10.15,1031.40,515.43,-0.04,2.05,4.75,0.09,1.00,0.64,0.16,0.60,0.08,0.07,0.18,0.13,0.05,0.39,0.12,35.74,0.13
8861.50,68.97,11.80,455.63,98.40,0.42,2.69,4.48,0.02,1.00,0.61,0.43,0.31,0.03,0.07,0.12,0.05,0.03,0.85,0.19,38.72,0.11
8862.00,77.11,7.30,825.27,562.04,0.34,2.33,8.37,0.06,1.00,0.77,0.37,0.67,0.04,0.10,0.22,0.05,0.10,0.64,0.05,11.31,0.19
8862.50,116.72,5.01,1734.99,219.65,0.43,2.39,7.51,0.08,1.00,0.70,0.40,0.21,0.05,0.07,0.31,0.02,0.09,0.39,0.04,28.93,0.56
8863.00,65.63,9.91,764.13,1290.96,0.28,2.68,9.74,0.05,1.00,0.64,0.25,0.66,0.10,0.01,0.04,0.11,0.03,0.72,0.19,6.62,0.18
8863.50,98.16,2.06,1457.08,1520.15,0.35,2.05,3.86,0.04,1.00,0.65,0.49,0.30,0.06,0.06,0.36,0.10,0.03,0.72,0.15,31.15,0.20
8864.00,30.86,12.31,1739.23,1000.21,0.29,2.18,7.44,0.00,1.00,0.72,0.30,0.11,0.10,0.05,0.23,0.13,0.00,0.02,0.24,17.83,0.33
8864.50,99.33,14.03,1282.80,147.30,0.36,2.01,2.11,0.08,1.00,0.62,0.46,0.41,0.02,0.04,0.08,0.09,0.03,0.30,0.07,37.98,0.36
8865.00,137.90,11.48,356.32,1472.73,0.35,2.85,5.39,0.01,1.00,0.64,0.31,0.65,0.03,0.07,0.14,0.02,0.05,0.80,0.03,23.74,0.69
8865.50,100.21,15.72,1410.48,1274.97,0.41,2.23,2.22,0.09,1.00,0.64,0.32,0.66,0.03,0.07,0.34,0.17,0.08,0.73,0.10,27.94,0.05
8866.00,62.96,1.83,1411.62,1758.19,-0.08,2.42,0.53,0.08,1.00,0.66,0.43,0.15,0.10,0.05,0.24,0.11,0.07,0.99,0.17,8.89,0.77
8866.50,116.33,9.90,1744.79,1963.59,0.19,2.57,3.12,0.02,1.00,0.80,0.23,0.42,0.02,0.08,0.22,0.05,0.01,0.93,0.08,47.26,0.05
8867.00,7.67,11.60,679.01,1795.11,0.30,2.61,4.56,0.04,1.00,0.72,0.55,0.52,0.01,0.05,0.04,0.05,0.04,0.92,0.17,26.79,0.18
8867.50,117.87,10.11,1944.10,1767.30,-0.04,2.62,6.96,0.07,1.00,0.74,0.19,0.12,0.08,0.08,0.22,0.14,0.09,0.39,0.01,27.87,0.03
8868.00,53.22,14.70,1450.72,381.23,0.02,2.53,8.54,0.05,1.00,0.79,0.16,0.20,0.01,0.09,0.18,0.03,0.05,0.36,0.23,48.48,0.64
8868.50,123.34,0.11,922.22,458.01,-0.08,2.56,9.07,0.08,1.00,0.74,0.13,0.77,0.09,0.09,0.39,0.10,0.02,0.46,0.25,23.66,0.36
8869.00,43.49,13.10,340.66,1966.12,-0.10,2.10,9.96,0.07,1.00,0.76,0.23,0.68,0.03,0.10,0.24,0.02,0.03,0.63,0.03,12.14,0.21
8869.50,104.04,6.95,455.26,549.18,0.12,2.87,6.98,0.03,1.00,0.80,0.33,0.50,0.01,0.04,0.24,0.11,0.06,0.68,0.12,19.29,0.31
8870.00,60.85,11.16,338.98,397.55,0.44,2.89,6.45,0.01,1.00,0.67,0.27,0.75,0.09,0.01,0.32,0.12,0.02,0.42,0.13,12.03,0.30
8870.50,88.18,9.45,247.37,931.85,0.27,2.45,3.39,0.04,1.00,0.60,0.23,0.16,0.01,0.09,0.03,0.09,0.06,0.03,0.14,11.71,0.73
8871.00,15.80,8.90,713.34,681.22,0.45,2.09,6.76,0.04,1.00,0.66,0.26,0.31,0.01,0.09,0.29,0.11,0.02,0.73,0.24,38.48,0.94
8871.50,5.52,8.78,1653.02,684.86,0.27,2.33,8.99,0.01,1.00,0.72,0.50,0.42,0.02,0.05,0.22,0.14,0.05,0.69,0.11,39.14,0.46
8872.00,60.71,3.39,644.31,474.82,0.16,2.64,9.96,0.08,1.00,0.63,0.42,0.37,0.00,0.05,0.32,0.12,0.09,0.57,0.12,19.07,0.08
8872.50,78.15,7.51,1638.74,1517.00,0.39,2.58,3.59,0.03,1.00,0.71,0.21,0.17,0.00,0.04,0.27,0.03,0.04,0.40,0.20,39.19,0.38
8873.00,36.06,7.90,1816.31,1297.57,-0.09,2.62,7.17,0.09,1.00,0.77,0.51,0.66,0.02,0.06,0.25,0.16,0.09,0.83,0.13,28.93,0.00
8873.50,88.02,13.97,845.28,848.55,0.15,2.72,1.74,0.02,1.00,0.62,0.44,0.26,0.09,0.02,0.09,0.04,0.03,0.49,0.17,22.72,0.98
8874.00,8.29,7.66,417.82,102.51,0.07,2.15,9.35,0.09,1.00,0.74,0.28,0.23,0.04,0.07,0.24,0.13,0.01,0.89,0.01,38.80,0.84
8874.50,139.92,2.62,1586.38,1429.66,0.30,2.52,8.95,0.07,1.00,0.68,0.38,0.47,0.06,0.08,0.09,0.09,0.01,0.27,0.09,19.49,0.79
8875.00,126.92,0.53,405.82,826.77,0.41,2.88,5.24,0.09,1.00,0.75,0.36,0.10,0.06,0.01,0.06,0.13,0.00,0.81,0.03,5.82,0.14
8875.50,29.62,10.60,1009.64,978.39,0.01,1.96,0.98,0.07,1.00,0.71,0.37,0.24,0.05,0.09,0.39,0.04,0.00,0.99,0.13,21.38,0.87
8876.00,3.72,7.74,1278.93,1828.15,0.12,1.99,8.59,0.08,1.00,0.78,0.43,0.25,0.00,0.10,0.38,0.17,0.07,0.51,0.25,44.91,0.83
8876.50,80.13,5.29,978.25,1976.61,0.32,2.86,5.92,0.01,1.00,0.73,0.50,0.71,0.01,0.05,0.39,0.09,0.01,0.55,0.13,43.44,1.00
8877.00,25.07,12.33,366.15,1636.54,0.40,2.03,5.49,0.04,1.00,0.68,0.59,0.17,0.01,0.05,0.14,0.19,0.04,0.72,0.13,22.14,0.42
8877.50,63.23,2.98,60.79,260.19,0.35,2.40,3.74,0.08,1.00,0.68,0.57,0.46,0.02,0.09,0.02,0.00,0.04,0.59,0.13,10.26,0.39
8878.00,57.74,6.43,1400.04,1483.28,-0.03,2.04,8.12,0.05,1.00,0.78,0.59,0.66,0.06,0.02,0.36,0.03,0.02,0.55,0.11,15.93,0.88
8878.50,83.03,11.14,902.97,1451.90,0.44,2.33,9.88,0.09,1.00,0.72,0.37,0.68,0.06,0.05,0.36,0.16,0.01,0.02,0.06,10.36,0.96
8879.00,15.04,15.46,1497.26,1712.31,-0.11,2.53,6.62,0.04,1.00,0.67,0.28,0.11,0.02,0.03,0.39,0.15,0.02,0.53,0.14,35.60,0.68
8879.50,140.59,12.92,1401.21,262.40,0.05,2.36,8.93,0.07,1.00,0.72,0.16,0.65,0.06,0.01,0.39,0.12,0.05,0.48,0.10,25.94,0.73
8880.00,14.85,10.84,476.69,168.06,0.15,2.09,6.06,0.09,1.00,0.62,0.42,0.66,0.00,0.04,0.15,0.14,0.08,0.93,0.03,12.98,0.12
8880.50,109.61,4.09,1816.78,17.49,-0.10,2.83,4.99,0.01,1.00,0.62,0.41,0.60,0.03,0.03,0.19,0.16,0.09,0.37,0.10,0.05,0.00
8881.00,115.80,15.88,765.92,1024.72,-0.07,2.19,9.61,0.08,1.00,0.62,0.50,0.17,0.07,0.06,0.19,0.13,0.00,0.12,0.22,28.68,0.46
8881.50,64.89,1.49,1577.29,1857.78,0.18,2.90,7.39,0.08,1.00,0.80,0.43,0.39,0.04,0.06,0.19,0.11,0.05,0.72,0.10,43.42,0.66
8882.00,136.99,15.04,269.72,1978.08,0.02,2.00,6.88,0.05,1.00,0.67,0.23,0.64,0.07,0.08,0.29,0.02,0.07,0.18,0.05,40.20,0.12
8882.50,88.54,5.42,1108.01,275.85,0.35,2.68,0.07,0.01,1.00,0.63,0.22,0.49,0.09,0.08,0.32,0.15,0.07,0.26,0.21,22.98,0.62
8883.00,85.89,1.47,408.09,1447.78,0.07,2.51,0.06,0.06,1.00,0.62,0.31,0.76,0.01,0.05,0.21,0.19,0.08,0.04,0.03,30.56,0.54
8883.50,128.87,13.46,1774.47,1278.55,0.37,2.30,0.99,0.08,1.00,0.77,0.25,0.39,0.00,0.09,0.08,0.20,0.08,0.11,0.16,41.64,0.12
8884.00,99.56,8.41,617.25,1395.08,0.41,2.30,6.47,0.04,1.00,0.67,0.40,0.30,0.01,0.04,0.26,0.11,0.02,0.23,0.02,0.58,0.52
8884.50,46.22,0.42,1013.03,668.91,0.27,2.91,7.48,0.04,1.00,0.70,0.27,0.70,0.02,0.03,0.39,0.04,0.01,0.36,0.25,49.08,0.34
8885.00,58.11,6.39,1807.23,543.58,-0.07,2.71,5.25,0.04,1.00,0.77,0.24,0.41,0.10,0.03,0.40,0.09,0.08,0.09,0.21,27.15,0.76
8885.50,5.42,11.53,440.74,1310.72,-0.05,2.64,0.00,0.10,1.00,0.75,0.19,0.25,0.06,0.03,0.06,0.20,0.08,0.90,0.23,47.08,0.99
8886.00,72.21,13.85,128.72,1567.65,0.15,2.75,6.90,0.05,1.00,0.61,0.31,0.18,0.05,0.04,0.23,0.20,0.04,0.02,0.01,25.56,0.02
8886.50,109.48,1.71,876.40,1010.48,0.09,2.51,1.54,0.01,1.00,0.76,0.13,0.15,0.01,0.04,0.27,0.14,0.05,0.54,0.04,32.47,0.86
8887.00,141.33,5.82,590.68,1209.24,0.13,2.49,2.46,0.10,1.00,0.72,0.25,0.11,0.05,0.08,0.21,0.07,0.05,0.95,0.23,38.35,0.32
8887.50,68.46,14.61,754.92,224.22,0.19,2.14,8.98,0.06,1.00,0.65,0.40,0.30,0.06,0.07,0.12,0.19,0.08,0.48,0.11,33.53,0.95
8888.00,37.90,1.21,739.90,65.83,-0.03,2.67,3.49,0.01,1.00,0.60,0.43,0.27,0.04,0.00,0.15,0.08,0.09,0.86,0.12,17.50,0.67
8888.50,39.53,8.08,1641.07,1797.38,0.03,2.54,2.98,0.05,1.00,0.62,0.31,0.46,0.04,0.00,0.23,0.15,0.02,0.17,0.19,24.04,0.20
8889.00,86.21,3.21,1930.55,901.16,-0.03,2.12,9.69,0.06,1.00,0.69,0.58,0.12,0.02,0.04,0.09,0.14,0.02,0.80,0.24,37.25,0.97
8889.50,132.69,2.97,1457.03,616.72,0.41,2.11,6.12,0.02,1.00,0.75,0.55,0.43,0.06,0.07,0.05,0.10,0.09,0.46,0.00,29.81,0.87
8890.00,78.53,13.07,1174.69,1777.02,0.24,2.59,1.19,0.08,1.00,0.70,0.20,0.28,0.03,0.10,0.20,0.03,0.03,0.61,0.03,20.01,0.17
8890.50,144.29,9.21,538.47,99.54,0.34,2.93,0.96,0.03,1.00,0.79,0.22,0.41,0.02,0.09,0.37,0.12,0.09,0.34,0.19,30.47,0.35
8891.00,120.59,8.84,137.97,115.22,0.34,1.98,4.35,0.09,1.00,0.62,0.52,0.76,0.03,0.01,0.04,0.16,0.01,0.80,0.17,25.29,0.64
8891.50,14.12,7.38,1478.87,1998.95,0.29,2.81,1.94,0.01,1.00,0.79,0.33,0.15,0.09,0.10,0.15,0.10,0.05,0.51,0.02,39.55,0.79
8892.00,97.97,14.41,329.45,1416.13,-0.01,2.31,3.42,0.08,1.00,0.71,0.55,0.10,0.07,0.00,0.20,0.10,0.02,0.48,0.00,18.74,0.55
8892.50,10.36,11.82,1909.90,1881.18,-0.12,2.25,4.19,0.01,1.00,0.61,0.32,0.80,0.06,0.01,0.11,0.01,0.01,0.85,0.05,21.49,0.30
8893.00,80.98,6.00,256.43,1131.63,0.33,2.39,4.03,0.07,1.00,0.77,0.55,0.60,0.01,0.03,0.38,0.10,0.06,0.28,0.09,31.21,0.57
8893.50,105.56,13.05,1429.62,393.15,0.11,2.24,3.78,0.05,1.00,0.64,0.56,0.73,0.07,0.03,0.00,0.02,0.04,0.55,0.11,36.74,0.80
8894.00,14.30,2.97,223.83,925.31,0.43,2.19,1.77,0.01,1.00,0.65,0.11,0.30,0.06,0.00,0.19,0.04,0.10,0.91,0.13,28.39,0.88
8894.50,27.85,7.62,1547.98,1763.53,0.06,2.25,3.51,0.08,1.00,0.62,0.11,0.39,0.08,0.01,0.39,0.17,0.06,0.67,0.25,36.52,0.59
8895.00,118.92,12.87,1283.29,1111.75,0.41,2.88,2.52,0.00,1.00,0.68,0.10,0.55,0.05,0.00,0.21,0.16,0.07,0.54,0.07,23.64,0.65
8895.50,121.65,10.78,1321.80,682.30,0.19,2.41,3.11,0.08,1.00,0.73,0.12,0.18,0.04,0.03,0.17,0.14,0.00,0.75,0.21,22.66,0.35
8896.00,51.15,11.52,427.01,1584.01,0.16,2.83,0.67,0.06,1.00,0.68,0.31,0.63,0.02,0.05,0.35,0.19,0.03,0.76,0.01,5.18,0.19
8896.50,76.83,7.77,1156.88,652.57,-0.08,2.06,3.35,0.08,1.00,0.62,0.31,0.34,0.08,0.09,0.10,0.06,0.04,0.88,0.16,10.98,0.53
8897.00,71.52,7.19,382.21,1217.86,0.00,2.22,5.40,0.08,1.00,0.62,0.44,0.55,0.07,0.07,0.05,0.08,0.06,0.98,0.22,15.24,0.17
8897.50,116.03,7.03,1415.56,1861.45,0.21,2.10,3.01,0.07,1.00,0.78,0.55,0.37,0.05,0.03,0.35,0.05,0.02,0.62,0.02,14.75,0.23
8898.00,113.19,8.09,538.04,787.93,-0.09,2.37,9.29,0.07,1.00,0.69,0.53,0.55,0.09,0.08,0.28,0.05,0.02,0.89,0.16,12.57,0.44
8898.50,73.35,15.68,313.05,305.99,0.28,2.72,8.76,0.04,1.00,0.76,0.19,0.50,0.07,0.05,0.01,0.18,0.03,0.55,0.22,12.87,0.05
8899.00,18.37,14.85,1346.74,707.70,0.35,2.65,2.38,0.06,1.00,0.64,0.28,0.68,0.04,0.06,0.14,0.09,0.10,0.13,0.03,32.93,0.10
8899.50,116.15,11.20,198.62,568.50,0.05,2.06,8.68,0.06,1.00,0.76,0.47,0.25,0.01,0.00,0.27,0.12,0.09,0.69,0.08,2.08,0.36
8900.00,118.51,4.35,509.79,891.42,-0.01,2.61,2.49,0.08,1.00,0.66,0.29,0.41,0.05,0.06,0.07,0.10,0.00,0.01,0.16,7.46,0.44
8900.50,139.16,5.94,545.84,468.33,-0.02,2.22,6.66,0.02,1.00,0.77,0.31,0.23,0.04,0.07,0.11,0.00,0.05,0.87,0.09,44.44,0.69
8901.00,27.71,11.34,1816.75,1181.55,0.36,2.36,0.80,0.04,1.00,0.69,0.42,0.42,0.04,0.07,0.00,0.00,0.06,0.75,0.17,5.82,0.62
8901.50,57.19,4.68,645.36,1407.42,-0.08,2.93,4.27,0.08,1.00,0.74,0.38,0.29,0.07,0.00,0.36,0.09,0.01,0.00,0.10,44.64,0.82
8902.00,104.41,11.56,962.16,1993.62,-0.02,2.30,5.32,0.10,1.00,0.66,0.45,0.59,0.10,0.06,0.17,0.14,0.00,0.07,0.15,39.62,0.46
8902.50,69.56,11.02,544.00,1884.75,-0.12,2.32,3.46,0.00,1.00,0.68,0.39,0.67,0.09,0.05,0.25,0.15,0.00,0.45,0.23,16.68,0.26
8903.00,130.92,14.96,623.52,76.34,-0.13,2.72,7.46,0.05,1.00,0.73,0.57,0.48,0.04,0.01,0.03,0.10,0.03,0.75,0.23,46.09,0.65
8903.50,60.21,3.27,559.48,183.09,0.36,2.17,8.06,0.01,1.00,0.67,0.44,0.16,0.02,0.06,0.31,0.20,0.05,0.05,0.25,3.07,0.53
8904.00,31.33,3.72,1587.27,1763.96,0.08,2.07,6.79,0.04,1.00,0.79,0.57,0.21,0.00,0.08,0.12,0.11,0.01,0.29,0.11,22.91,0.70
8904.50,54.16,9.22,1525.63,943.58,-0.11,2.49,9.13,0.06,1.00,0.75,0.12,0.64,0.07,0.06,0.26,0.04,0.03,0.13,0.19,9.74,0.56
8905.00,111.30,9.98,679.25,1858.77,0.24,2.61,3.91,0.04,1.00,0.66,0.46,0.55,0.01,0.02,0.16,0.14,0.02,0.61,0.16,31.20,0.62
8905.50,101.28,9.80,1165.71,562.25,0.26,2.14,2.90,0.09,1.00,0.63,0.17,0.63,0.05,0.08,0.06,0.15,0.03,0.27,0.10,41.19,0.58
8906.00,90.62,2.52,209.78,481.84,0.28,2.46,5.85,0.08,1.00,0.64,0.14,0.31,0.10,0.09,0.22,0.20,0.03,0.49,0.09,11.85,0.88
8906.50,18.27,13.06,356.95,1806.21,0.14,2.20,0.25,0.07,1.00,0.76,0.41,0.63,0.00,0.04,0.11,0.13,0.05,0.99,0.19,37.60,0.16
8907.00,73.09,9.55,125.57,1737.07,0.27,2.67,0.81,0.04,1.00,0.74,0.55,0.47,0.05,0.08,0.21,0.07,0.08,0.93,0.19,47.84,0.64
8907.50,131.10,15.01,1330.44,235.05,0.00,2.28,7.08,0.09,1.00,0.62,0.17,0.35,0.07,0.04,0.10,0.11,0.02,0.35,0.04,42.77,0.02
8908.00,82.94,5.13,1498.36,664.00,0.16,2.71,6.24,0.04,1.00,0.79,0.24,0.63,0.01,0.05,0.10,0.14,0.03,0.42,0.20,4.22,0.02
8908.50,90.05,6.68,1189.23,1874.07,0.13,2.44,3.48,0.05,1.00,0.62,0.25,0.55,0.00,0.01,0.10,0.16,0.09,0.72,0.04,44.52,0.10
8909.00,103.76,14.24,1616.46,1145.66,0.39,2.14,5.38,0.01,1.00,0.75,0.33,0.65,0.02,0.03,0.19,0.16,0.09,0.09,0.19,29.04,0.83
8909.50,116.74,11.30,88.10,67.18,0.23,2.67,7.18,0.06,1.00,0.71,0.37,0.23,0.10,0.03,0.33,0.07,0.07,0.66,0.25,34.89,0.66
8910.00,33.38,4.68,401.36,198.32,0.45,2.54,9.55,0.01,1.00,0.60,0.47,0.39,0.02,0.07,0.20,0.13,0.04,0.16,0.05,34.84,0.91
8910.50,134.74,4.96,1008.87,958.57,0.44,2.94,7.49,0.04,1.00,0.72,0.51,0.43,0.06,0.09,0.40,0.15,0.07,0.19,0.10,5.47,0.97
8911.00,88.35,9.26,357.90,993.59,0.41,2.82,2.35,0.04,1.00,0.67,0.59,0.71,0.09,0.08,0.01,0.15,0.07,0.60,0.04,15.57,0.01
8911.50,26.39,10.79,756.60,1007.77,0.26,2.85,3.88,0.09,1.00,0.69,0.13,0.18,0.10,0.02,0.19,0.02,0.05,0.33,0.04,16.73,0.60
8912.00,50.07,7.28,1530.13,1362.03,0.44,2.02,7.84,0.07,1.00,0.72,0.19,0.36,0.08,0.03,0.38,0.18,0.04,0.49,0.13,34.02,0.36
8912.50,54.01,15.47,441.81,178.41,0.29,2.08,9.19,0.09,1.00,0.79,0.12,0.29,0.06,0.02,0.03,0.15,0.05,0.05,0.21,48.52,0.13
8913.00,101.38,6.33,88.04,191.08,-0.06,2.52,4.19,0.08,1.00,0.79,0.36,0.69,0.08,0.03,0.11,0.05,0.06,0.19,0.03,7.11,0.91
8913.50,90.55,13.01,136.82,903.21,0.27,2.34,9.54,0.03,1.00,0.69,0.45,0.58,0.05,0.08,0.22,0.12,0.03,0.97,0.13,27.11,0.92
8914.00,148.30,9.72,362.57,1494.68,0.44,2.03,6.45,0.01,1.00,0.80,0.54,0.40,0.01,0.04,0.13,0.01,0.09,0.17,0.01,24.31,0.90
8914.50,59.56,6.21,403.97,1091.63,0.11,2.89,4.78,0.06,1.00,0.65,0.23,0.71,0.07,0.04,0.15,0.11,0.00,0.31,0.22,0.17,0.93
8915.00,71.86,0.45,373.28,119.26,0.10,2.85,8.65,0.09,1.00,0.75,0.56,0.37,0.10,0.01,0.10,0.06,0.02,0.81,0.16,16.58,0.78
8915.50,67.82,15.90,1235.91,1070.75,0.35,2.12,1.71,0.07,1.00,0.66,0.47,0.24,0.01,0.03,0.36,0.13,0.08,0.65,0.09,32.95,0.72
8916.00,58.28,14.88,1671.47,1562.83,0.23,2.05,2.33,0.06,1.00,0.61,0.31,0.58,0.03,0.09,0.18,0.15,0.04,0.05,0.15,25.29,0.35
8916.50,63.53,14.30,860.08,1472.48,0.18,2.40,0.59,0.07,1.00,0.69,0.23,0.52,0.08,0.01,0.09,0.09,0.05,0.32,0.02,28.69,0.58
8917.00,69.47,5.74,654.96,1579.76,-0.09,2.03,10.00,0.02,1.00,0.71,0.22,0.55,0.03,0.07,0.03,0.07,0.09,0.61,0.02,44.13,0.63
8917.50,100.54,12.90,1758.96,1139.47,0.01,2.83,5.17,0.06,1.00,0.72,0.20,0.74,0.04,0.08,0.29,0.01,0.07,0.39,0.00,36.88,0.24
8918.00,140.37,9.81,1856.85,335.31,0.23,2.03,4.98,0.04,1.00,0.71,0.27,0.28,0.09,0.04,0.22,0.06,0.01,0.53,0.14,17.07,0.17
8918.50,83.68,13.08,544.01,1209.31,0.10,2.72,9.18,0.08,1.00,0.69,0.15,0.26,0.04,0.01,0.30,0.06,0.02,0.51,0.06,16.46,0.38
8919.00,18.06,15.05,1087.60,115.17,0.38,2.77,6.44,0.04,1.00,0.66,0.19,0.32,0.02,0.08,0.03,0.16,0.03,0.09,0.19,47.59,0.14
8919.50,79.16,0.80,573.69,1017.62,0.45,2.87,6.18,0.04,1.00,0.76,0.22,0.71,0.02,0.01,0.08,0.08,0.06,0.21,0.15,21.47,0.10
8920.00,118.82,4.94,1693.10,1867.23,-0.01,2.95,6.85,0.02,1.00,0.65,0.56,0.58,0.00,0.01,0.19,0.14,0.09,0.46,0.23,40.65,0.24
8920.50,107.21,7.42,767.60,536.65,0.25,2.28,4.54,0.04,1.00,0.72,0.27,0.15,0.10,0.02,0.17,0.10,0.02,0.29,0.22,0.32,0.01
8921.00,132.23,10.89,339.49,563.16,0.43,2.68,5.91,0.04,1.00,0.76,0.40,0.16,0.02,0.06,0.25,0.06,0.08,0.93,0.01,21.96,0.08
8921.50,24.10,0.77,1205.27,501.22,0.32,2.21,9.08,0.03,1.00,0.70,0.36,0.47,0.04,0.02,0.25,0.17,0.01,0.47,0.18,20.41,0.31
8922.00,41.20,1.00,62.79,1635.10,0.37,2.28,1.95,0.10,1.00,0.73,0.18,0.70,0.03,0.01,0.31,0.18,0.08,0.77,0.07,18.50,0.16
8922.50,82.51,8.22,468.92,566.57,-0.11,2.63,3.13,0.01,1.00,0.64,0.16,0.26,0.06,0.05,0.17,0.16,0.07,0.86,0.10,44.47,0.82
8923.00,0.99,14.76,1077.69,951.66,0.44,2.89,2.29,0.07,1.00,0.63,0.14,0.29,0.10,0.09,0.07,0.07,0.01,0.54,0.10,5.24,0.42
8923.50,12.93,1.22,1783.60,813.00,0.14,2.83,5.91,0.05,1.00,0.71,0.17,0.38,0.04,0.01,0.30,0.09,0.05,0.59,0.04,30.87,0.88
